,vid_id,ad_view
3700,VID_680,2581
3701,VID_12637,3754
3702,VID_7914,0
3703,VID_12827,872
3704,VID_122,3370
3705,VID_17314,1828
3706,VID_8713,3097
3707,VID_15935,3227
3708,VID_14442,0
3709,VID_8070,3252
3710,VID_20403,0
3711,VID_17711,967
3712,VID_11615,3540
3713,VID_15404,3817
3714,VID_3647,1175
3715,VID_12405,3290
3716,VID_772,2093
3717,VID_11452,2353
3718,VID_3410,0
3719,VID_7056,3242
3720,VID_20509,3843
3721,VID_11723,3759
3722,VID_5482,0
3723,VID_15694,0
3724,VID_4324,4110
3725,VID_1259,4716
3726,VID_10024,3765
3727,VID_22382,9318
3728,VID_1073,4733
3729,VID_5434,141
3730,VID_14737,0
3731,VID_8750,0
3732,VID_15308,5097
3733,VID_16420,2760
3734,VID_15045,995
3735,VID_20064,2527
3736,VID_13568,6641
3737,VID_2146,0
3738,VID_14878,1059
3739,VID_5996,1942
3740,VID_18738,905
3741,VID_16932,4879
3742,VID_10894,431
3743,VID_14710,3462
3744,VID_8885,2652
3745,VID_23004,4135
3746,VID_23219,0
3747,VID_22097,5530
3748,VID_4297,0
3749,VID_16228,3254
3750,VID_15954,3322
3751,VID_3345,0
3752,VID_6427,0
3753,VID_2718,1139
3754,VID_6546,1548
3755,VID_13082,853
3756,VID_5244,0
3757,VID_3531,0
3758,VID_22286,6107
3759,VID_22485,5037
3760,VID_12333,4396
3761,VID_10212,1411
3762,VID_3367,104
3763,VID_16618,4100
3764,VID_20425,1184
3765,VID_15511,2393
3766,VID_15733,0
3767,VID_4609,3531
3768,VID_1226,1283
3769,VID_13888,912
3770,VID_9222,377
3771,VID_21581,6081
3772,VID_4465,984
3773,VID_5281,0
3774,VID_1306,3109
3775,VID_7739,0
3776,VID_22195,4386
3777,VID_18924,1126
3778,VID_23513,680
3779,VID_17401,3995
3780,VID_20646,0
3781,VID_11904,3148
3782,VID_4731,3375
3783,VID_5672,1431
3784,VID_15911,4709
3785,VID_20319,4614
3786,VID_17444,512
3787,VID_18753,0
3788,VID_7764,0
3789,VID_15704,1512
3790,VID_11545,2578
3791,VID_19136,5378
3792,VID_18105,2643
3793,VID_14067,0
3794,VID_20812,0
3795,VID_21151,5486
3796,VID_7982,3255
3797,VID_20546,3175
3798,VID_17720,0
3799,VID_16337,2343
3800,VID_19872,0
3801,VID_21738,3952
3802,VID_11905,6165
3803,VID_4785,1734
3804,VID_16967,3867
3805,VID_20054,4036
3806,VID_23759,536
3807,VID_5271,0
3808,VID_15558,3610
3809,VID_20763,0
3810,VID_3691,3217
3811,VID_10696,2848
3812,VID_15281,4335
3813,VID_11521,463
3814,VID_11012,4742
3815,VID_21215,2285
3816,VID_14106,1358
3817,VID_17170,2956
3818,VID_8829,152
3819,VID_15648,4342
3820,VID_2503,490
3821,VID_9609,2363
3822,VID_14786,1322
3823,VID_1096,4328
3824,VID_16946,4432
3825,VID_538,0
3826,VID_21465,48587
3827,VID_2234,879
3828,VID_19367,0
3829,VID_19713,4392
3830,VID_17979,1118
3831,VID_14645,4614
3832,VID_13242,3275
3833,VID_13615,3421
3834,VID_13195,3571
3835,VID_16686,13395
3836,VID_574,0
3837,VID_19535,7145
3838,VID_17822,2581
3839,VID_9736,2242
3840,VID_9317,1187
3841,VID_1575,6129
3842,VID_6226,781
3843,VID_21053,3773
3844,VID_7408,125
3845,VID_20431,3727
3846,VID_19505,1005
3847,VID_23365,0
3848,VID_6007,0
3849,VID_5185,3659
3850,VID_6617,2842
3851,VID_9082,0
3852,VID_14054,3882
3853,VID_23360,1051
3854,VID_2442,1086
3855,VID_3786,0
3856,VID_7466,813
3857,VID_7153,4809
3858,VID_19049,0
3859,VID_23260,0
3860,VID_14651,3706
3861,VID_20422,4287
3862,VID_10825,1113
3863,VID_7545,2757
3864,VID_14348,0
3865,VID_9713,2272
3866,VID_1014,241
3867,VID_9113,3374
3868,VID_11382,2690
3869,VID_11300,1241
3870,VID_20932,4424
3871,VID_14436,0
3872,VID_9301,811
3873,VID_12523,750
3874,VID_12643,4330
3875,VID_12362,24
3876,VID_15441,4467
3877,VID_9952,1307
3878,VID_21767,1764
3879,VID_12684,56
3880,VID_11309,0
3881,VID_7834,0
3882,VID_18002,1529
3883,VID_9547,1509
3884,VID_16315,4566
3885,VID_8722,3439
3886,VID_1399,3925
3887,VID_237,0
3888,VID_18681,4855
3889,VID_6685,0
3890,VID_22705,3595
3891,VID_20836,7964
3892,VID_10891,620
3893,VID_20804,5380
3894,VID_13123,0
3895,VID_9458,2097
3896,VID_8877,1950
3897,VID_4443,0
3898,VID_5448,2602
3899,VID_488,304
3900,VID_20620,4901
3901,VID_20039,3925
3902,VID_13054,4675
3903,VID_22530,3859
3904,VID_22322,5129
3905,VID_20887,4479
3906,VID_6942,0
3907,VID_21305,0
3908,VID_20072,4046
3909,VID_18181,2868
3910,VID_5565,0
3911,VID_4061,3637
3912,VID_19993,585
3913,VID_7414,802
3914,VID_17815,2943
3915,VID_16441,2563
3916,VID_6144,0
3917,VID_21845,11856
3918,VID_2468,385
3919,VID_1196,2663
3920,VID_20487,4851
3921,VID_21406,0
3922,VID_4458,0
3923,VID_12222,3970
3924,VID_20587,2794
3925,VID_21192,2722
3926,VID_1338,5839
3927,VID_13631,4354
3928,VID_425,874
3929,VID_23125,1423
3930,VID_5980,2990
3931,VID_5826,1991
3932,VID_730,0
3933,VID_20191,2324
3934,VID_9366,1598
3935,VID_3599,2398
3936,VID_7073,2015
3937,VID_13754,3868
3938,VID_2499,997
3939,VID_14759,119
3940,VID_13348,0
3941,VID_5900,1071
3942,VID_21942,0
3943,VID_23612,1161
3944,VID_15321,3801
3945,VID_16775,4915
3946,VID_8386,2893
3947,VID_12887,4496
3948,VID_3074,61
3949,VID_17009,3243
3950,VID_18209,3487
3951,VID_16226,4570
3952,VID_23615,794
3953,VID_3344,0
3954,VID_13034,0
3955,VID_23160,2736
3956,VID_23460,372
3957,VID_2581,3073
3958,VID_7813,0
3959,VID_1638,2016
3960,VID_21708,6472
3961,VID_5991,2849
3962,VID_22675,5752
3963,VID_20488,4836
3964,VID_23492,2442
3965,VID_22464,7133
3966,VID_13553,9901
3967,VID_23048,0
3968,VID_19463,1731
3969,VID_2955,0
3970,VID_21189,6320
3971,VID_20777,7724
3972,VID_15256,3268
3973,VID_17502,3818
3974,VID_22886,4852
3975,VID_17133,4030
3976,VID_18620,5280
3977,VID_10137,3484
3978,VID_13680,3828
3979,VID_10713,1747
3980,VID_23376,207
3981,VID_428,4508
3982,VID_14166,2614
3983,VID_17547,5091
3984,VID_2976,0
3985,VID_11430,3513
3986,VID_13121,0
3987,VID_16459,3194
3988,VID_846,3748
3989,VID_9810,3328
3990,VID_3097,0
3991,VID_16503,3346
3992,VID_296,4387
3993,VID_19267,0
3994,VID_13080,447
3995,VID_16247,3395
3996,VID_1982,3503
3997,VID_22880,1913
3998,VID_14170,3494
3999,VID_10366,58
4000,VID_3537,0
4001,VID_21066,5166
4002,VID_4285,1958
4003,VID_13925,851
4004,VID_19161,238
4005,VID_21216,0
4006,VID_2226,0
4007,VID_5101,4541
4008,VID_22215,3449
4009,VID_4278,0
4010,VID_19545,6005
4011,VID_16699,4339
4012,VID_7728,4525
4013,VID_13946,4186
4014,VID_22301,4670
4015,VID_490,0
4016,VID_14579,864
4017,VID_22276,5608
4018,VID_12740,5116
4019,VID_2319,2316
4020,VID_9097,667
4021,VID_15646,5109
4022,VID_3981,1875
4023,VID_12145,2809
4024,VID_15834,2543
4025,VID_16160,3674
4026,VID_1083,6840
4027,VID_10805,4517
4028,VID_3699,1661
4029,VID_21514,4184
4030,VID_1673,3334
4031,VID_15239,2396
4032,VID_898,1505
4033,VID_11335,2935
4034,VID_4501,3261
4035,VID_22358,9594
4036,VID_7092,3573
4037,VID_19699,4774
4038,VID_16150,2486
4039,VID_16870,0
4040,VID_15804,2582
4041,VID_11147,980
4042,VID_6581,1837
4043,VID_11927,8628
4044,VID_12471,938
4045,VID_16703,7943
4046,VID_12913,36361
4047,VID_7482,280
4048,VID_3979,1013
4049,VID_7010,3086
4050,VID_5822,3052
4051,VID_22298,2669
4052,VID_6753,0
4053,VID_12787,3450
4054,VID_11162,823
4055,VID_18497,1861
4056,VID_76,1380
4057,VID_18190,2095
4058,VID_11843,4002
4059,VID_4089,0
4060,VID_20298,4876
4061,VID_9557,4068
4062,VID_9380,0
4063,VID_18153,0
4064,VID_18060,2327
4065,VID_20324,3508
4066,VID_11513,0
4067,VID_17896,10610
4068,VID_16060,2976
4069,VID_15066,3741
4070,VID_4762,3421
4071,VID_23414,0
4072,VID_13269,409
4073,VID_4876,386
4074,VID_8111,0
4075,VID_2593,3916
4076,VID_21549,2188
4077,VID_6237,0
4078,VID_22122,3364
4079,VID_6481,0
4080,VID_12717,0
4081,VID_20370,5337
4082,VID_14515,0
4083,VID_11481,3272
4084,VID_10769,0
4085,VID_18296,3004
4086,VID_7639,2356
4087,VID_18195,3032
4088,VID_20891,1702
4089,VID_19939,1838
4090,VID_19388,1436
4091,VID_20066,3926
4092,VID_7083,3438
4093,VID_12868,1189
4094,VID_16004,2557
4095,VID_7698,4414
4096,VID_18053,2263
4097,VID_9985,1660
4098,VID_3109,0
4099,VID_7784,0
4100,VID_16888,0
4101,VID_15320,3797
4102,VID_6762,0
4103,VID_13485,0
4104,VID_20969,6514
4105,VID_1615,5466
4106,VID_13077,475
4107,VID_2223,0
4108,VID_19576,1125
4109,VID_211,0
4110,VID_14157,1396
4111,VID_16361,4042
4112,VID_3278,0
4113,VID_20965,5597
4114,VID_14397,2253
4115,VID_9552,3184
4116,VID_14588,0
4117,VID_15007,2584
4118,VID_11202,899
4119,VID_11824,1975
4120,VID_2490,1807
4121,VID_7575,0
4122,VID_11142,8249
4123,VID_9984,559
4124,VID_3583,3893
4125,VID_14594,0
4126,VID_12231,3420
4127,VID_21257,4658
4128,VID_3275,0
4129,VID_7081,1693
4130,VID_13830,4365
4131,VID_9356,511
4132,VID_13975,1341
4133,VID_2100,3088
4134,VID_3260,0
4135,VID_20059,1542
4136,VID_5915,2373
4137,VID_7280,3305
4138,VID_8813,62
4139,VID_4095,0
4140,VID_15505,3508
4141,VID_12419,1843
4142,VID_2937,1325
4143,VID_9231,6931
4144,VID_21270,6401
4145,VID_17847,1029
4146,VID_11237,4716
4147,VID_4634,970
4148,VID_4716,3086
4149,VID_20265,1950
4150,VID_18316,3234
4151,VID_10138,3192
4152,VID_4990,619
4153,VID_246,0
4154,VID_6841,0
4155,VID_17749,0
4156,VID_8136,0
4157,VID_3815,3913
4158,VID_17244,15
4159,VID_8194,523
4160,VID_21265,1399
4161,VID_19952,4851
4162,VID_3483,0
4163,VID_11010,16206
4164,VID_16542,5442
4165,VID_12196,2807
4166,VID_20150,6337
4167,VID_652,1374
4168,VID_18816,3264
4169,VID_11495,1884
4170,VID_20420,75
4171,VID_1035,1811
4172,VID_4240,2170
4173,VID_12148,0
4174,VID_2059,0
4175,VID_10136,2932
4176,VID_19726,2080
4177,VID_15530,0
4178,VID_10512,3605
4179,VID_23099,4359
4180,VID_18818,1948
4181,VID_18846,2561
4182,VID_4056,3443
4183,VID_7349,2949
4184,VID_6296,673
4185,VID_22618,3551
4186,VID_5725,0
4187,VID_2582,2003
4188,VID_23619,1165
4189,VID_10774,0
4190,VID_1380,1380
4191,VID_5879,2330
4192,VID_14235,5020
4193,VID_17019,2930
4194,VID_13630,2822
4195,VID_2081,3531
4196,VID_18764,2229
4197,VID_13779,2502
4198,VID_18791,3426
4199,VID_7140,1688
4200,VID_23074,473
4201,VID_13977,766
4202,VID_522,1281
4203,VID_20567,2885
4204,VID_18521,3889
4205,VID_12121,3570
4206,VID_4090,3645
4207,VID_8664,4421
4208,VID_12236,5405
4209,VID_16548,3723
4210,VID_20239,4395
4211,VID_20147,4674
4212,VID_20823,6433
4213,VID_19629,6700
4214,VID_3159,0
4215,VID_4388,0
4216,VID_5729,0
4217,VID_16729,0
4218,VID_10898,2864
4219,VID_15117,5374
4220,VID_2008,0
4221,VID_1992,0
4222,VID_20369,5898
4223,VID_16922,4207
4224,VID_19905,49
4225,VID_21924,4974
4226,VID_1248,2040
4227,VID_21766,2336
4228,VID_5247,0
4229,VID_18615,781
4230,VID_2267,0
4231,VID_17316,1819
4232,VID_11279,0
4233,VID_5552,1565
4234,VID_22352,6522
4235,VID_15074,0
4236,VID_15181,3781
4237,VID_21556,6787
4238,VID_2767,0
4239,VID_8827,0
4240,VID_1268,4522
4241,VID_20506,8057
4242,VID_5204,0
4243,VID_15122,4480
4244,VID_21234,3864
4245,VID_21772,5936
4246,VID_20282,0
4247,VID_21958,1437
4248,VID_4481,0
4249,VID_10596,3557
4250,VID_18797,0
4251,VID_4060,4749
4252,VID_13312,1659
4253,VID_4275,2450
4254,VID_1473,5485
4255,VID_12854,0
4256,VID_2628,5327
4257,VID_8516,4098
4258,VID_14619,512
4259,VID_19598,4500
4260,VID_20689,2574
4261,VID_20901,4066
4262,VID_13305,1765
4263,VID_23677,0
4264,VID_16068,3591
4265,VID_17820,2741
4266,VID_6711,0
4267,VID_12008,3277
4268,VID_7139,2047
4269,VID_22612,4837
4270,VID_6600,2714
4271,VID_2734,0
4272,VID_11114,4391
4273,VID_15928,2524
4274,VID_3784,5422
4275,VID_23266,1860
4276,VID_23458,0
4277,VID_17606,772
4278,VID_14718,129
4279,VID_1548,2636
4280,VID_7231,3483
4281,VID_801,1729
4282,VID_13712,3325
4283,VID_10166,4030
4284,VID_5659,343
4285,VID_1184,4017
4286,VID_15420,4582
4287,VID_18814,0
4288,VID_10531,3243
4289,VID_1552,59
4290,VID_16661,5248
4291,VID_11815,0
4292,VID_16106,2911
4293,VID_10096,2464
4294,VID_13800,4661
4295,VID_20971,5608
4296,VID_3761,0
4297,VID_17833,2992
4298,VID_23359,758
4299,VID_17046,5555
4300,VID_13663,2747
4301,VID_20421,0
4302,VID_21232,2875
4303,VID_22033,2978
4304,VID_23156,2828
4305,VID_16525,4576
4306,VID_12507,0
4307,VID_8100,396
4308,VID_11008,0
4309,VID_6241,2118
4310,VID_3009,1386
4311,VID_19559,10732
4312,VID_16197,3210
4313,VID_8132,0
4314,VID_13790,246
4315,VID_18140,3952
4316,VID_816,0
4317,VID_16603,5037
4318,VID_18097,1648
4319,VID_8742,3591
4320,VID_19665,3853
4321,VID_17140,10290
4322,VID_20124,5390
4323,VID_16535,4013
4324,VID_5137,3184
4325,VID_14719,0
4326,VID_13884,0
4327,VID_3249,0
4328,VID_18283,0
4329,VID_16543,3794
4330,VID_18133,3345
4331,VID_23731,2036
4332,VID_11867,4837
4333,VID_23734,4440
4334,VID_10502,2789
4335,VID_23101,0
4336,VID_13526,4391
4337,VID_22440,2952
4338,VID_542,0
4339,VID_19625,5037
4340,VID_11584,3866
4341,VID_12516,4901
4342,VID_667,4008
4343,VID_18563,541
4344,VID_5462,0
4345,VID_12155,1997
4346,VID_15969,2173
4347,VID_16141,1561
4348,VID_7431,0
4349,VID_6528,3236
4350,VID_4795,1875
4351,VID_6677,0
4352,VID_21733,0
4353,VID_22128,3940
4354,VID_10638,3283
4355,VID_19603,5887
4356,VID_2171,662
4357,VID_16181,3868
4358,VID_18102,849
4359,VID_22722,5252
4360,VID_21248,2001
4361,VID_15421,3727
4362,VID_16412,2823
4363,VID_11403,1495
4364,VID_3492,0
4365,VID_23244,221
4366,VID_9580,4105
4367,VID_19934,1905
4368,VID_23452,528
4369,VID_19378,365
4370,VID_3257,686
4371,VID_14547,7862
4372,VID_11926,4704
4373,VID_22031,4740
4374,VID_2878,2014
4375,VID_11072,11081
4376,VID_19910,4326
4377,VID_14655,3258
4378,VID_18920,2881
4379,VID_749,1680
4380,VID_7892,0
4381,VID_17249,3338
4382,VID_14434,0
4383,VID_17361,3735
4384,VID_20118,1477
4385,VID_3246,206
4386,VID_17983,858
4387,VID_19052,0
4388,VID_817,0
4389,VID_4969,1543
4390,VID_16136,1721
4391,VID_10245,2853
4392,VID_17106,7018
4393,VID_11803,1899
4394,VID_22896,7005
4395,VID_1749,1509
4396,VID_10732,1564
4397,VID_20461,4888
4398,VID_9295,2684
4399,VID_13024,41
4400,VID_19735,774
4401,VID_2416,1941
4402,VID_11799,1855
4403,VID_1626,2955
4404,VID_14902,3641
4405,VID_326,3426
4406,VID_14288,1631
4407,VID_15337,2574
4408,VID_2436,7206
4409,VID_20962,6560
4410,VID_21022,1266
4411,VID_8357,1945
4412,VID_912,236
4413,VID_19802,15
4414,VID_5858,2163
4415,VID_868,0
4416,VID_2938,1224
4417,VID_7205,4678
4418,VID_13328,3111
4419,VID_17349,4883
4420,VID_3587,3537
4421,VID_9761,2939
4422,VID_22986,6147
4423,VID_22640,5114
4424,VID_123,3363
4425,VID_11768,1094
4426,VID_9948,2688
4427,VID_23191,0
4428,VID_23115,1899
4429,VID_23302,0
4430,VID_10448,0
4431,VID_3547,541
4432,VID_5173,2834
4433,VID_11425,2129
4434,VID_22512,0
4435,VID_13801,2384
4436,VID_7216,3289
4437,VID_1459,3027
4438,VID_768,3484
4439,VID_7874,0
4440,VID_17411,0
4441,VID_5338,0
4442,VID_13093,3057
4443,VID_3562,0
4444,VID_20725,1937
4445,VID_11275,3243
4446,VID_13931,1826
4447,VID_20614,2147
4448,VID_9151,2312
4449,VID_21787,2779
4450,VID_8709,0
4451,VID_23579,0
4452,VID_17814,2101
4453,VID_17607,875
4454,VID_4756,1610
4455,VID_8258,0
4456,VID_21081,2649
4457,VID_8426,5031
4458,VID_1191,3880
4459,VID_8169,2249
4460,VID_17104,5197
4461,VID_17947,3029
4462,VID_8778,0
4463,VID_8824,0
4464,VID_20521,6014
4465,VID_20565,5101
4466,VID_2345,1659
4467,VID_11351,3603
4468,VID_19674,3505
4469,VID_17380,4648
4470,VID_20501,1376
4471,VID_10078,0
4472,VID_17268,2839
4473,VID_11963,3212
4474,VID_7177,2833
4475,VID_12440,3565
4476,VID_14091,0
4477,VID_5145,2989
4478,VID_10483,2490
4479,VID_1378,0
4480,VID_3427,0
4481,VID_15335,3405
4482,VID_18848,4535
4483,VID_2755,0
4484,VID_1172,4199
4485,VID_3340,0
4486,VID_12594,1117
4487,VID_6607,2516
4488,VID_13861,19457
4489,VID_9705,1664
4490,VID_5850,2146
4491,VID_12238,12505
4492,VID_21926,0
4493,VID_9487,3079
4494,VID_20494,4938
4495,VID_23549,462
4496,VID_19860,0
4497,VID_1150,6083
4498,VID_5736,1081
4499,VID_1308,3692
4500,VID_23085,0
4501,VID_376,2260
4502,VID_750,3408
4503,VID_11771,0
4504,VID_6200,0
4505,VID_1917,8560
4506,VID_5987,0
4507,VID_4277,1463
4508,VID_4291,0
4509,VID_3217,0
4510,VID_14488,7228
4511,VID_4524,4199
4512,VID_10322,3068
4513,VID_5870,2463
4514,VID_5237,0
4515,VID_1058,6298
4516,VID_7661,47
4517,VID_17233,3657
4518,VID_2787,0
4519,VID_5413,0
4520,VID_18748,0
4521,VID_16983,3489
4522,VID_9368,489
4523,VID_2876,0
4524,VID_14753,3179
4525,VID_20024,4366
4526,VID_22731,6275
4527,VID_1020,0
4528,VID_21916,4407
4529,VID_20316,2882
4530,VID_10115,2630
4531,VID_13527,1250
4532,VID_10017,2955
4533,VID_20624,1794
4534,VID_549,242
4535,VID_7929,0
4536,VID_21591,6364
4537,VID_15528,2257
4538,VID_2737,0
4539,VID_15198,3797
4540,VID_7845,0
4541,VID_5740,1602
4542,VID_14139,0
4543,VID_5516,3586
4544,VID_4987,0
4545,VID_9479,3556
4546,VID_15816,4458
4547,VID_11396,1624
4548,VID_8741,5937
4549,VID_4189,2303
4550,VID_15667,353
4551,VID_22288,2950
4552,VID_16111,3453
4553,VID_8765,1258
4554,VID_5061,0
4555,VID_6224,0
4556,VID_5902,0
4557,VID_15118,3949
4558,VID_15594,4988
4559,VID_13664,2042
4560,VID_5969,0
4561,VID_21111,3965
4562,VID_11029,4893
4563,VID_14023,591
4564,VID_18096,1858
4565,VID_13058,3084
4566,VID_16464,4655
4567,VID_14895,0
4568,VID_2533,2397
4569,VID_20581,2683
4570,VID_1811,1646
4571,VID_18604,3187
4572,VID_14864,3510
4573,VID_13419,3319
4574,VID_22638,2381
4575,VID_14649,2488
4576,VID_23103,3029
4577,VID_13850,5213
4578,VID_1810,1035
4579,VID_18335,2570
4580,VID_12164,0
4581,VID_16549,3485
4582,VID_10235,2392
4583,VID_19514,0
4584,VID_18077,2274
4585,VID_4242,2521
4586,VID_5855,1547
4587,VID_10617,3201
4588,VID_824,236
4589,VID_14341,1382
4590,VID_514,0
4591,VID_2863,0
4592,VID_20662,3302
4593,VID_16730,0
4594,VID_2272,0
4595,VID_17648,1115
4596,VID_11316,0
4597,VID_12996,2127
4598,VID_3430,1918
4599,VID_12935,2696
4600,VID_23589,1243
4601,VID_9862,755
4602,VID_8470,0
4603,VID_8714,1827
4604,VID_10157,4464
4605,VID_5284,0
4606,VID_14780,2529
4607,VID_2091,0
4608,VID_11367,3419
4609,VID_6269,0
4610,VID_21394,0
4611,VID_8748,2799
4612,VID_8533,2122
4613,VID_1013,0
4614,VID_12908,2044
4615,VID_13180,2309
4616,VID_5182,18994
4617,VID_104,0
4618,VID_14411,0
4619,VID_12957,4110
4620,VID_18566,471
4621,VID_7049,3023
4622,VID_22563,5462
4623,VID_13261,1557
4624,VID_10340,0
4625,VID_15891,3532
4626,VID_8103,3858
4627,VID_8461,2559
4628,VID_7622,1767
4629,VID_1136,3919
4630,VID_722,3172
4631,VID_9454,2657
4632,VID_10912,2424
4633,VID_9548,0
4634,VID_20850,8185
4635,VID_4738,1073
4636,VID_18978,2710
4637,VID_8659,3523
4638,VID_1897,490
4639,VID_2803,0
4640,VID_20017,691
4641,VID_12039,2566
4642,VID_13420,3420
4643,VID_810,0
4644,VID_15012,0
4645,VID_9473,0
4646,VID_21233,2665
4647,VID_15573,4347
4648,VID_14136,2923
4649,VID_5263,469
4650,VID_19147,0
4651,VID_6746,0
4652,VID_21062,3531
4653,VID_1391,7
4654,VID_10695,1249
4655,VID_10709,132
4656,VID_6050,0
4657,VID_20221,2315
4658,VID_14590,0
4659,VID_23440,466
4660,VID_10114,2686
4661,VID_5636,0
4662,VID_3714,3151
4663,VID_14057,0
4664,VID_16982,3367
4665,VID_16158,3777
4666,VID_23018,3048
4667,VID_14304,0
4668,VID_11438,0
4669,VID_19361,5164
4670,VID_16945,5348
4671,VID_15325,3738
4672,VID_3164,0
4673,VID_13148,3400
4674,VID_11446,2774
4675,VID_1200,2562
4676,VID_9583,1525
4677,VID_5362,0
4678,VID_16290,4736
4679,VID_6663,0
4680,VID_10513,3850
4681,VID_11604,8000
4682,VID_17853,0
4683,VID_9036,3911
4684,VID_487,223
4685,VID_6002,0
4686,VID_13067,1883
4687,VID_1230,5930
4688,VID_10247,4048
4689,VID_20789,1878
4690,VID_22866,4401
4691,VID_3131,17
4692,VID_23112,0
4693,VID_7848,0
4694,VID_15726,0
4695,VID_16931,1036
4696,VID_12027,1872
4697,VID_11663,5203
4698,VID_5510,0
4699,VID_2953,0
4700,VID_12203,3023
4701,VID_9578,3608
4702,VID_4927,0
4703,VID_17804,2641
4704,VID_16733,4184
4705,VID_707,3198
4706,VID_16334,4708
4707,VID_11444,2286
4708,VID_16944,5041
4709,VID_406,0
4710,VID_11200,436
4711,VID_6082,275
4712,VID_17077,6712
4713,VID_12120,3653
4714,VID_18751,1678
4715,VID_22578,5664
4716,VID_10744,3129
4717,VID_3062,624
4718,VID_16724,760
4719,VID_18072,2255
4720,VID_19114,1940
4721,VID_22030,5828
4722,VID_2269,0
4723,VID_13298,1538
4724,VID_17090,11827
4725,VID_17358,5065
4726,VID_16540,3361
4727,VID_9248,6526
4728,VID_15585,4990
4729,VID_19347,4075
4730,VID_21447,0
4731,VID_13179,2328
4732,VID_4715,573
4733,VID_16761,4236
4734,VID_17408,0
4735,VID_12568,2174
4736,VID_12409,3323
4737,VID_19916,5483
4738,VID_16481,2215
4739,VID_12539,3184
4740,VID_19279,5708
4741,VID_12943,2065
4742,VID_4659,0
4743,VID_18232,266
4744,VID_19162,0
4745,VID_19730,807
4746,VID_21800,8354
4747,VID_9676,0
4748,VID_22343,7307
4749,VID_17323,2404
4750,VID_12127,25
4751,VID_10102,3953
4752,VID_14077,0
4753,VID_1515,4950
4754,VID_18952,810
4755,VID_23494,336
4756,VID_7222,3772
4757,VID_4804,1018
4758,VID_9600,1388
4759,VID_14184,3324
4760,VID_17029,3947
4761,VID_12733,27125
4762,VID_20713,5201
4763,VID_16978,158
4764,VID_21426,4722
4765,VID_4682,0
4766,VID_5067,4731
4767,VID_5967,2968
4768,VID_3160,0
4769,VID_8015,286
4770,VID_8314,1856
4771,VID_9061,0
4772,VID_16054,2829
4773,VID_14914,0
4774,VID_2782,0
4775,VID_3405,0
4776,VID_13973,1179
4777,VID_20293,5477
4778,VID_13331,1625
4779,VID_19058,116
4780,VID_6758,0
4781,VID_3893,2334
4782,VID_2712,2488
4783,VID_13854,3921
4784,VID_16032,2061
4785,VID_8816,753
4786,VID_11284,0
4787,VID_7030,1697
4788,VID_23648,0
4789,VID_9266,223
4790,VID_4866,0
4791,VID_11410,3386
4792,VID_6130,0
4793,VID_20754,3752
4794,VID_9062,0
4795,VID_16223,2201
4796,VID_8874,2210
4797,VID_19747,3978
4798,VID_11152,1123
4799,VID_948,1733
4800,VID_6212,0
4801,VID_23350,0
4802,VID_12698,0
4803,VID_7895,0
4804,VID_22828,5873
4805,VID_15826,1379
4806,VID_19229,3949
4807,VID_16620,4768
4808,VID_520,700
4809,VID_14306,1164
4810,VID_23403,777
4811,VID_5068,2947
4812,VID_151,1533
4813,VID_16440,4221
4814,VID_6639,3344
4815,VID_10294,2804
4816,VID_11491,2412
4817,VID_21071,1105
4818,VID_6036,0
4819,VID_10528,2579
4820,VID_16805,0
4821,VID_13016,1894
4822,VID_12357,0
4823,VID_21135,7637
4824,VID_14654,3282
4825,VID_4527,3631
4826,VID_358,1877
4827,VID_9344,352
4828,VID_6680,0
4829,VID_20648,3430
4830,VID_17740,0
4831,VID_19803,0
4832,VID_2895,1046
4833,VID_21528,4738
4834,VID_9297,1483
4835,VID_13766,3227
4836,VID_4882,1283
4837,VID_15857,3996
4838,VID_12661,2968
4839,VID_3685,3226
4840,VID_20790,1722
4841,VID_8500,1284
4842,VID_11100,6304
4843,VID_8719,2488
4844,VID_8322,530
4845,VID_15001,1291
4846,VID_12322,4019
4847,VID_7261,1653
4848,VID_6203,0
4849,VID_16731,708
4850,VID_11416,2062
4851,VID_21849,5465
4852,VID_7923,0
4853,VID_6247,0
4854,VID_14460,0
4855,VID_23485,0
4856,VID_9329,300
4857,VID_14827,1711
4858,VID_18237,2157
4859,VID_13840,9129
4860,VID_9229,6475
4861,VID_7162,2301
4862,VID_17313,1816
4863,VID_21629,2466
4864,VID_9591,411
4865,VID_11437,544
4866,VID_13076,494
4867,VID_14681,3838
4868,VID_10378,3368
4869,VID_21873,7351
4870,VID_9282,0
4871,VID_3554,0
4872,VID_9884,507
4873,VID_8583,2975
4874,VID_7617,1741
4875,VID_1284,3481
4876,VID_1594,0
4877,VID_2902,479
4878,VID_2160,3286
4879,VID_2357,1389
4880,VID_4012,0
4881,VID_7932,0
4882,VID_16858,0
4883,VID_15431,5121
4884,VID_19393,3493
4885,VID_9371,78
4886,VID_16347,3256
4887,VID_10564,2462
4888,VID_5634,995
4889,VID_21704,7072
4890,VID_5415,617
4891,VID_1925,7399
4892,VID_21687,6875
4893,VID_23616,121
4894,VID_248,0
4895,VID_2689,3767
4896,VID_3650,0
4897,VID_3025,0
4898,VID_11174,910
4899,VID_4953,0
4900,VID_18607,3371
4901,VID_21054,3337
4902,VID_2173,3580
4903,VID_11057,19930
